ts_code,end_date,ann_date,roe_yearly,roa,grossprofit_margin,netprofit_margin,debt_ratio,revenue_yoy,netprofit_yoy,op_yoy,eps,bps,total_assets,total_liab,current_assets,current_liab,operating_cf
000415.SZ,20241231,20250403,2.9602,4.8677,40.7163,6.1598,,,-29.4508,-6.7508,0.1462,5.0886,,,,,
000415.SZ,20240930,20241031,7.0591,3.7915,46.3892,9.606,,,87.3291,103.6391,0.2571,4.9266,,,,,
000415.SZ,20240630,20240831,4.7374,2.3209,46.026,7.5046,,,36.1832,97.2486,0.1158,4.9941,,,,,
000415.SZ,20240331,20240430,5.1848,1.1872,42.4178,7.474,,,58.2119,59.3868,0.0629,4.9115,,,,,
000415.SZ,20231231,20240402,4.4698,4.4288,43.4761,5.4022,,,164.4999,232.6055,0.2072,4.7865,,,,,
000415.SZ,20230930,20231031,3.8912,3.0973,44.5893,4.8138,,,438.5701,3016.7541,0.1373,4.9227,,,,,
000415.SZ,20230630,20230831,3.6296,1.9933,51.2596,4.3585,,,170.4453,191.355,0.0851,4.8903,,,,,
000415.SZ,20230630,20230831,3.6296,1.9933,51.2596,4.3585,,,170.4453,191.355,nan,4.8903,,,,,
000415.SZ,20230331,20230428,3.564,1.0535,50.2403,5.7322,,,133.2998,147.8785,0.0397,4.4334,,,,,
000415.SZ,20230331,20230428,3.564,1.0535,50.2403,5.7322,,,133.2998,147.8785,0.0397,4.4334,,,,,
000417.SZ,20251231,20260418,3.4087,2.9219,24.7083,3.1625,,,-15.9303,-15.4902,0.2054,6.0269,,,,,
000417.SZ,20251231,20260418,3.4087,2.9219,24.7083,3.1625,,,-15.9303,-15.4902,0.2054,6.0269,,,,,
000417.SZ,20250930,20251031,4.8831,2.8249,25.1632,4.3563,,,-17.4849,-14.9625,0.2208,6.0332,,,,,
000417.SZ,20250630,20250820,7.202,2.4859,25.0646,5.6322,,,-9.9314,-3.7022,0.2191,6.1415,,,,,
000417.SZ,20250331,20250430,6.3524,1.111,24.1509,4.3765,,,-28.463,-20.5187,0.0965,6.1265,,,,,
000417.SZ,20241231,20250425,4.1004,3.0655,26.4689,3.7636,,,-27.8205,-16.7027,0.2444,6.0266,,,,,
000417.SZ,20240930,20241030,5.976,3.0127,27.0261,5.1518,,,-20.357,-11.9036,0.2676,6.0498,,,,,
000417.SZ,20240630,20240829,8.0894,2.4936,27.8258,6.3131,,,-24.1368,-17.7902,0.2432,6.1355,,,,,
000417.SZ,20240331,20240430,9.054,1.3525,27.7116,6.4572,,,8.9015,3.9669,0.1349,6.0271,,,,,
000417.SZ,20231231,20240424,5.9388,3.5799,27.6806,5.0347,,,54.3944,37.4902,0.3385,5.8922,,,,,
000417.SZ,20230930,20231025,7.9975,3.3266,27.6751,6.3913,,,31.9863,30.206,0.336,5.6954,,,,,
000417.SZ,20230930,20231025,7.9975,3.3266,27.6751,6.3913,,,31.9863,30.206,nan,5.6954,,,,,
000417.SZ,20230630,20230812,11.4624,3.0202,27.781,8.2452,,,139.4109,98.2422,0.3206,5.68,,,,,
000417.SZ,20230331,20230426,8.958,1.3365,28.5074,6.3505,,,6.3178,8.0732,0.1239,5.5532,,,,,
000417.SZ,20230331,20230426,8.958,1.3365,28.5074,6.3505,,,6.3178,8.0732,0.1239,5.5532,,,,,
000419.SZ,20251231,20260418,3.5893,3.3125,22.5909,7.7683,,,-18.1688,-18.9247,0.2262,6.2387,,,,,
000419.SZ,20250930,20251025,4.7685,3.0766,22.8338,10.0941,,,-14.8908,-20.1391,0.2289,6.434,,,,,
000419.SZ,20250630,20250823,4.6914,2.0706,22.2314,9.6901,,,-26.8565,-28.1683,0.1532,6.6972,,,,,
000419.SZ,20250331,20250426,0.9732,0.5778,22.7264,2.8449,,,-77.869,-60.7878,0.0156,6.4302,,,,,
000419.SZ,20250331,20250426,0.9732,0.5778,22.7264,2.8449,,,-77.869,-60.7878,0.0156,6.4302,,,,,
000419.SZ,20241231,20250419,4.5237,4.1503,22.9323,8.9703,,,15.9339,12.3833,0.2764,6.3653,,,,,
000419.SZ,20240930,20241026,5.9149,4.0824,25.3879,13.0501,,,23.7574,24.3298,0.2689,6.2684,,,,,
000419.SZ,20240930,20241026,5.9149,4.0824,25.3879,13.0501,,,23.7574,24.3298,0.2689,6.2684,,,,,
000419.SZ,20240630,20240824,6.8944,3.0929,26.9223,15.7696,,,12.1049,11.9633,0.2095,6.2966,,,,,
000419.SZ,20240630,20240824,6.8944,3.0929,26.9223,15.7696,,,12.1049,11.9633,0.2095,6.2966,,,,,
000419.SZ,20240331,20240426,4.7128,1.4064,25.3646,10.3752,,,27.0572,37.69,0.0703,6.0843,,,,,
000419.SZ,20231231,20240420,4.1603,3.8506,25.5786,7.6025,,,-11.0767,-19.2465,0.2384,5.8557,,,,,
000419.SZ,20230930,20231026,5.0285,3.4332,27.0071,9.4182,,,-25.2629,-24.9882,0.2173,5.917,,,,,
000419.SZ,20230630,20230825,6.4596,2.8503,26.603,11.8083,,,-19.3001,-18.8971,0.1868,5.9634,,,,,
000419.SZ,20230331,20230429,3.8632,1.2334,26.2797,7.4478,,,-38.8035,-35.9106,0.0554,5.8574,,,,,
000419.SZ,20230331,20230429,3.8632,1.2334,26.2797,7.4478,,,-38.8035,-35.9106,0.0554,5.8574,,,,,
000420.SZ,20251231,20260429,0.5164,2.3803,10.4549,0.5485,,,-17.9788,44.1897,0.0092,1.7948,,,,,
000420.SZ,20250930,20251031,0.9877,1.472,10.9378,0.751,,,-47.413,-31.1488,0.0133,1.7988,,,,,
000420.SZ,20250630,20250828,1.0028,0.9799,11.7881,0.7841,,,-45.0789,-28.165,0.009,1.7945,,,,,
000420.SZ,20250331,20250425,0.7528,0.4075,12.2426,0.5756,,,-60.5895,-74.5873,0.0034,1.7889,,,,,
000420.SZ,20241231,20250425,0.6332,2.3811,13.6872,0.7438,,,-13.8969,1135.7009,0.0113,1.7856,,,,,
000420.SZ,20240930,20241031,1.884,1.808,16.0536,2.1507,,,13.9512,88.15,0.0252,1.7995,,,,,
000420.SZ,20240930,20241031,1.884,1.808,16.0536,2.1507,,,13.9512,88.15,0.0252,1.7995,,,,,
000420.SZ,20240630,20240829,1.8336,1.2585,15.8687,2.2626,,,-17.4771,29.5599,0.0163,1.7906,,,,,
000420.SZ,20240331,20240429,1.9192,0.6547,15.8616,2.2878,,,73.739,892.238,0.0085,1.7828,,,,,
000420.SZ,20231231,20240429,0.7405,2.343,13.0565,0.8613,,,135.1955,83.2989,0.0131,1.7743,,,,,
000420.SZ,20230930,20231028,1.6669,1.788,13.7232,1.9766,,,161.5554,598.0717,0.0222,1.7834,,,,,
000420.SZ,20230630,20230826,2.236,1.3265,13.117,2.8256,,,151.41,216.6349,0.0198,1.781,,,,,
000420.SZ,20230331,20230429,1.114,0.5252,13.073,1.6294,,,124.6491,104.0055,0.0049,1.7661,,,,,
000420.SZ,20230331,20230429,1.114,0.5252,13.073,1.6294,,,124.6491,104.0055,0.0049,1.7661,,,,,
000421.SZ,20251231,20260413,1.7621,2.0363,14.9622,1.2731,,,4.6985,9.6373,0.0836,4.7718,,,,,
000421.SZ,20250930,20251028,5.5929,2.381,13.756,3.1462,,,903.9881,1817.7503,0.2018,4.8916,,,,,
000421.SZ,20250630,20250822,2.3016,0.7673,14.176,1.751,,,276.9379,559.8495,0.0543,4.736,,,,,
